200 100
119 0 840
119 1 703
119 2 685
119 3 519
119 4 118
119 5 803
119 6 339
119 7 137
119 8 168
119 9 8
119 10 567
119 11 384
119 12 343
119 13 124
119 14 318
119 15 606
119 16 964
119 17 730
119 18 643
119 19 609
119 20 847
119 21 443
119 22 994
119 23 526
119 24 728
119 25 107
119 26 429
119 27 585
119 28 53
119 29 879
119 30 487
119 31 345
119 32 883
119 33 849
119 34 434
119 35 753
119 36 792
119 37 731
119 38 138
119 39 544
119 40 27
119 41 471
119 42 117
119 43 436
119 44 660
119 45 235
119 46 328
119 47 196
119 48 924
119 49 809
119 50 237
119 51 739
119 52 834
119 53 104
119 54 148
119 55 316
119 56 697
119 57 118
119 58 3
119 59 91
119 60 684
119 61 923
119 62 526
119 63 782
119 64 882
119 65 289
119 66 328
119 67 350
119 68 727
119 69 485
119 70 766
119 71 756
119 72 228
119 73 968
119 74 524
119 75 825
119 76 844
119 77 921
119 78 629
119 79 756
119 80 309
119 81 241
119 82 94
119 83 183
119 84 4
119 85 189
119 86 401
119 87 710
119 88 145
119 89 914
119 90 697
119 91 222
119 92 173
119 93 480
119 94 190
119 95 193
119 96 691
119 97 612
119 98 751
119 99 869
120 0 539
120 1 821
120 2 185
120 3 986
120 4 960
120 5 487
120 6 179
120 7 390
120 8 947
120 9 32
120 10 801
120 11 476
120 12 705
120 13 862
120 14 625
120 15 448
120 16 727
120 17 241
120 18 793
120 19 605
120 20 831
120 21 612
120 22 330
120 23 114
120 24 917
120 25 56
120 26 882
120 27 532
120 28 647
120 29 222
120 30 516
120 31 716
120 32 69
120 33 106
120 34 391
120 35 403
120 36 555
120 37 688
120 38 952
120 39 734
120 40 251
120 41 464
120 42 757
120 43 516
120 44 421
120 45 279
120 46 716
120 47 657
120 48 669
120 49 738
120 50 811
120 51 728
120 52 719
120 53 563
120 54 874
120 55 569
120 56 900
120 57 791
120 58 980
120 59 951
120 60 536
120 61 852
120 62 811
120 63 242
120 64 451
120 65 830
120 66 237
120 67 155
120 68 459
120 69 226
120 70 727
120 71 845
120 72 970
120 73 491
120 74 211
120 75 722
120 76 529
120 77 923
120 78 812
120 79 97
120 80 99
120 81 756
120 82 10
120 83 616
120 84 341
120 85 706
120 86 76
120 87 794
120 88 544
120 89 597
120 90 193
120 91 119
120 92 324
120 93 360
120 94 595
120 95 698
120 96 853
120 97 336
120 98 404
120 99 881
121 0 327
121 1 440
121 2 334
121 3 21
121 4 962
121 5 465
121 6 179
121 7 983
121 8 345
121 9 231
121 10 367
121 11 846
121 12 774
121 13 778
121 14 22
121 15 477
121 16 281
121 17 358
121 18 774
121 19 765
121 20 369
121 21 141
121 22 254
121 23 731
121 24 561
121 25 335
121 26 324
121 27 618
121 28 130
121 29 753
121 30 28
121 31 842
121 32 216
121 33 682
121 34 140
121 35 658
121 36 338
121 37 469
121 38 980
121 39 569
121 40 219
121 41 282
121 42 412
121 43 224
121 44 771
121 45 203
121 46 360
121 47 758
121 48 724
121 49 771
121 50 708
121 51 797
121 52 968
121 53 388
121 54 167
121 55 517
121 56 903
121 57 261
121 58 582
121 59 687
121 60 149
121 61 561
121 62 186
121 63 226
121 64 718
121 65 779
121 66 812
121 67 592
121 68 993
121 69 771
121 70 821
121 71 492
121 72 779
121 73 903
121 74 810
121 75 36
121 76 57
121 77 794
121 78 423
121 79 876
121 80 339
121 81 718
121 82 733
121 83 837
121 84 634
121 85 409
121 86 754
121 87 633
121 88 43
121 89 45
121 90 887
121 91 105
121 92 149
121 93 687
121 94 621
121 95 323
121 96 58
121 97 179
121 98 944
121 99 271
122 0 441
122 1 181
122 2 631
122 3 794
122 4 529
122 5 293
122 6 996
122 7 232
122 8 860
122 9 947
122 10 797
122 11 104
122 12 211
122 13 293
122 14 867
122 15 325
122 16 41
122 17 116
122 18 34
122 19 655
122 20 170
122 21 401
122 22 832
122 23 623
122 24 219
122 25 838
122 26 780
122 27 548
122 28 189
122 29 956
122 30 788
122 31 425
122 32 517
122 33 298
122 34 557
122 35 147
122 36 989
122 37 366
122 38 703
122 39 661
122 40 386
122 41 374
122 42 512
122 43 470
122 44 224
122 45 498
122 46 720
122 47 932
122 48 54
122 49 559
122 50 637
122 51 972
122 52 964
122 53 956
122 54 939
122 55 154
122 56 896
122 57 727
122 58 303
122 59 16
122 60 128
122 61 476
122 62 631
122 63 801
122 64 855
122 65 964
122 66 244
122 67 117
122 68 433
122 69 220
122 70 372
122 71 427
122 72 781
122 73 980
122 74 751
122 75 69
122 76 872
122 77 328
122 78 465
122 79 723
122 80 164
122 81 25
122 82 781
122 83 943
122 84 140
122 85 896
122 86 328
122 87 666
122 88 209
122 89 330
122 90 810
122 91 966
122 92 146
122 93 221
122 94 193
122 95 143
122 96 677
122 97 798
122 98 137
122 99 151
123 0 721
123 1 350
123 2 32
123 3 908
123 4 487
123 5 447
123 6 252
123 7 975
123 8 986
123 9 437
123 10 438
123 11 983
123 12 743
123 13 513
123 14 323
123 15 397
123 16 547
123 17 780
123 18 807
123 19 176
123 20 280
123 21 363
123 22 767
123 23 763
123 24 165
123 25 425
123 26 694
123 27 744
123 28 951
123 29 848
123 30 889
123 31 315
123 32 931
123 33 480
123 34 0
123 35 875
123 36 491
123 37 560
123 38 734
123 39 678
123 40 826
123 41 521
123 42 209
123 43 151
123 44 854
123 45 719
123 46 210
123 47 273
123 48 460
123 49 274
123 50 173
123 51 647
123 52 243
123 53 354
123 54 34
123 55 85
123 56 70
123 57 439
123 58 767
123 59 46
123 60 132
123 61 619
123 62 354
123 63 31
123 64 122
123 65 433
123 66 40
123 67 511
123 68 834
123 69 237
123 70 320
123 71 816
123 72 126
123 73 610
123 74 66
123 75 651
123 76 309
123 77 68
123 78 429
123 79 972
123 80 224
123 81 81
123 82 138
123 83 972
123 84 715
123 85 873
123 86 453
123 87 349
123 88 999
123 89 519
123 90 419
123 91 795
123 92 89
123 93 41
123 94 772
123 95 903
123 96 201
123 97 725
123 98 540
123 99 884
124 0 675
124 1 490
124 2 945
124 3 33
124 4 445
124 5 943
124 6 431
124 7 948
124 8 886
124 9 755
124 10 610
124 11 750
124 12 481
124 13 718
124 14 764
124 15 32
124 16 185
124 17 643
124 18 820
124 19 770
124 20 874
124 21 524
124 22 650
124 23 767
124 24 520
124 25 261
124 26 809
124 27 491
124 28 521
124 29 141
124 30 405
124 31 584
124 32 407
124 33 348
124 34 129
124 35 736
124 36 329
124 37 676
124 38 320
124 39 277
124 40 870
124 41 680
124 42 598
124 43 765
124 44 239
124 45 433
124 46 797
124 47 434
124 48 991
124 49 433
124 50 599
124 51 682
124 52 708
124 53 825
124 54 66
124 55 362
124 56 646
124 57 119
124 58 493
124 59 956
124 60 373
124 61 538
124 62 529
124 63 640
124 64 645
124 65 660
124 66 767
124 67 2
124 68 449
124 69 296
124 70 945
124 71 258
124 72 970
124 73 26
124 74 816
124 75 839
124 76 448
124 77 192
124 78 382
124 79 848
124 80 653
124 81 931
124 82 797
124 83 303
124 84 395
124 85 717
124 86 323
124 87 565
124 88 485
124 89 671
124 90 149
124 91 295
124 92 358
124 93 588
124 94 284
124 95 709
124 96 82
124 97 223
124 98 584
124 99 355
125 0 616
125 1 464
125 2 601
125 3 3
125 4 417
125 5 163
125 6 42
125 7 289
125 8 491
125 9 284
125 10 876
125 11 47
125 12 594
125 13 640
125 14 583
125 15 273
125 16 687
125 17 734
125 18 993
125 19 803
125 20 700
125 21 867
125 22 99
125 23 536
125 24 595
125 25 876
125 26 828
125 27 878
125 28 38
125 29 561
125 30 878
125 31 969
125 32 366
125 33 334
125 34 691
125 35 797
125 36 858
125 37 717
125 38 868
125 39 319
125 40 349
125 41 718
125 42 604
125 43 906
125 44 453
125 45 540
125 46 274
125 47 514
125 48 705
125 49 897
125 50 693
125 51 248
125 52 681
125 53 508
125 54 613
125 55 725
125 56 32
125 57 596
125 58 159
125 59 450
125 60 27
125 61 348
125 62 572
125 63 765
125 64 852
125 65 931
125 66 497
125 67 30
125 68 911
125 69 200
125 70 993
125 71 459
125 72 425
125 73 834
125 74 587
125 75 965
125 76 580
125 77 282
125 78 760
125 79 840
125 80 169
125 81 390
125 82 495
125 83 457
125 84 832
125 85 385
125 86 795
125 87 59
125 88 62
125 89 608
125 90 805
125 91 909
125 92 680
125 93 839
125 94 371
125 95 342
125 96 858
125 97 79
125 98 120
125 99 53
126 0 66
126 1 60
126 2 654
126 3 160
126 4 868
126 5 609
126 6 182
126 7 62
126 8 568
126 9 67
126 10 309
126 11 347
126 12 631
126 13 954
126 14 786
126 15 978
126 16 240
126 17 723
126 18 885
126 19 21
126 20 172
126 21 206
126 22 528
126 23 11
126 24 956
126 25 496
126 26 721
126 27 468
126 28 310
126 29 664
126 30 731
126 31 118
126 32 510
126 33 452
126 34 848
126 35 339
126 36 630
126 37 791
126 38 952
126 39 741
126 40 980
126 41 610
126 42 785
126 43 922
126 44 966
126 45 674
126 46 436
126 47 673
126 48 43
126 49 965
126 50 981
126 51 896
126 52 552
126 53 652
126 54 773
126 55 608
126 56 538
126 57 582
126 58 395
126 59 675
126 60 826
126 61 70
126 62 56
126 63 610
126 64 473
126 65 344
126 66 708
126 67 724
126 68 577
126 69 485
126 70 219
126 71 875
126 72 975
126 73 719
126 74 424
126 75 89
126 76 784
126 77 703
126 78 604
126 79 372
126 80 324
126 81 186
126 82 182
126 83 371
126 84 335
126 85 518
126 86 592
126 87 457
126 88 382
126 89 631
126 90 853
126 91 469
126 92 190
126 93 843
126 94 901
126 95 480
126 96 43
126 97 978
126 98 237
126 99 346
127 0 415
127 1 330
127 2 26
127 3 891
127 4 960
127 5 681
127 6 950
127 7 973
127 8 71
127 9 45
127 10 398
127 11 516
127 12 950
127 13 903
127 14 700
127 15 998
127 16 280
127 17 318
127 18 176
127 19 437
127 20 333
127 21 540
127 22 377
127 23 915
127 24 782
127 25 92
127 26 909
127 27 799
127 28 290
127 29 630
127 30 438
127 31 495
127 32 459
127 33 708
127 34 646
127 35 169
127 36 42
127 37 974
127 38 428
127 39 287
127 40 359
127 41 164
127 42 344
127 43 233
127 44 681
127 45 257
127 46 138
127 47 419
127 48 815
127 49 77
127 50 284
127 51 616
127 52 589
127 53 274
127 54 951
127 55 871
127 56 498
127 57 276
127 58 117
127 59 717
127 60 201
127 61 910
127 62 697
127 63 308
127 64 414
127 65 440
127 66 563
127 67 659
127 68 997
127 69 136
127 70 306
127 71 832
127 72 744
127 73 634
127 74 208
127 75 653
127 76 735
127 77 748
127 78 938
127 79 505
127 80 126
127 81 20
127 82 237
127 83 829
127 84 780
127 85 155
127 86 304
127 87 627
127 88 690
127 89 607
127 90 318
127 91 354
127 92 395
127 93 946
127 94 913
127 95 236
127 96 523
127 97 613
127 98 154
127 99 440
128 0 794
128 1 436
128 2 160
128 3 880
128 4 583
128 5 789
128 6 930
128 7 566
128 8 92
128 9 469
128 10 905
128 11 864
128 12 541
128 13 581
128 14 406
128 15 875
128 16 573
128 17 196
128 18 454
128 19 368
128 20 597
128 21 825
128 22 179
128 23 998
128 24 381
128 25 428
128 26 597
128 27 764
128 28 211
128 29 718
128 30 745
128 31 982
128 32 800
128 33 849
128 34 724
128 35 456
128 36 164
128 37 487
128 38 388
128 39 448
128 40 311
128 41 363
128 42 780
128 43 374
128 44 543
128 45 473
128 46 704
128 47 101
128 48 353
128 49 999
128 50 114
128 51 728
128 52 10
128 53 225
128 54 715
128 55 184
128 56 513
128 57 758
128 58 480
128 59 212
128 60 165
128 61 433
128 62 446
128 63 849
128 64 21
128 65 473
128 66 623
128 67 717
128 68 243
128 69 37
128 70 166
128 71 605
128 72 220
128 73 19
128 74 740
128 75 841
128 76 683
128 77 34
128 78 984
128 79 906
128 80 752
128 81 229
128 82 309
128 83 793
128 84 51
128 85 790
128 86 726
128 87 180
128 88 897
128 89 852
128 90 57
128 91 193
128 92 657
128 93 899
128 94 412
128 95 816
128 96 722
128 97 370
128 98 372
128 99 171
129 0 403
129 1 379
129 2 279
129 3 460
129 4 55
129 5 642
129 6 423
129 7 743
129 8 310
129 9 612
129 10 837
129 11 422
129 12 910
129 13 27
129 14 268
129 15 216
129 16 359
129 17 27
129 18 20
129 19 982
129 20 856
129 21 720
129 22 266
129 23 874
129 24 371
129 25 339
129 26 716
129 27 1000
129 28 416
129 29 413
129 30 83
129 31 921
129 32 205
129 33 626
129 34 725
129 35 803
129 36 733
129 37 908
129 38 53
129 39 467
129 40 935
129 41 193
129 42 981
129 43 416
129 44 791
129 45 724
129 46 193
129 47 515
129 48 875
129 49 653
129 50 86
129 51 88
129 52 42
129 53 261
129 54 502
129 55 153
129 56 361
129 57 23
129 58 535
129 59 247
129 60 482
129 61 253
129 62 938
129 63 707
129 64 346
129 65 191
129 66 950
129 67 904
129 68 498
129 69 364
129 70 404
129 71 557
129 72 244
129 73 474
129 74 446
129 75 11
129 76 144
129 77 499
129 78 857
129 79 456
129 80 694
129 81 514
129 82 312
129 83 62
129 84 87
129 85 279
129 86 771
129 87 246
129 88 538
129 89 249
129 90 706
129 91 37
129 92 93
129 93 254
129 94 462
129 95 630
129 96 789
129 97 769
129 98 463
129 99 383
130 0 216
130 1 27
130 2 603
130 3 260
130 4 553
130 5 557
130 6 900
130 7 647
130 8 749
130 9 296
130 10 456
130 11 140
130 12 863
130 13 95
130 14 284
130 15 877
130 16 777
130 17 117
130 18 724
130 19 685
130 20 218
130 21 820
130 22 579
130 23 511
130 24 182
130 25 456
130 26 571
130 27 667
130 28 925
130 29 419
130 30 123
130 31 801
130 32 900
130 33 275
130 34 852
130 35 972
130 36 371
130 37 766
130 38 241
130 39 945
130 40 290
130 41 449
130 42 83
130 43 7
130 44 889
130 45 386
130 46 849
130 47 94
130 48 372
130 49 192
130 50 224
130 51 54
130 52 949
130 53 497
130 54 752
130 55 1000
130 56 566
130 57 305
130 58 193
130 59 399
130 60 486
130 61 506
130 62 968
130 63 126
130 64 730
130 65 673
130 66 561
130 67 7
130 68 557
130 69 429
130 70 175
130 71 911
130 72 53
130 73 411
130 74 711
130 75 854
130 76 81
130 77 210
130 78 37
130 79 738
130 80 60
130 81 619
130 82 477
130 83 495
130 84 97
130 85 495
130 86 266
130 87 580
130 88 126
130 89 372
130 90 800
130 91 87
130 92 824
130 93 397
130 94 177
130 95 510
130 96 489
130 97 530
130 98 727
130 99 137
131 0 106
131 1 980
131 2 846
131 3 919
131 4 815
131 5 707
131 6 621
131 7 945
131 8 634
131 9 480
131 10 450
131 11 636
131 12 197
131 13 856
131 14 220
131 15 823
131 16 904
131 17 521
131 18 128
131 19 85
131 20 650
131 21 592
131 22 820
131 23 178
131 24 875
131 25 304
131 26 534
131 27 504
131 28 289
131 29 952
131 30 131
131 31 380
131 32 579
131 33 128
131 34 459
131 35 157
131 36 953
131 37 95
131 38 816
131 39 978
131 40 656
131 41 97
131 42 13
131 43 907
131 44 752
131 45 492
131 46 490
131 47 986
131 48 214
131 49 399
131 50 882
131 51 998
131 52 320
131 53 532
131 54 772
131 55 730
131 56 705
131 57 652
131 58 143
131 59 547
131 60 548
131 61 554
131 62 66
131 63 604
131 64 125
131 65 278
131 66 994
131 67 370
131 68 941
131 69 886
131 70 893
131 71 260
131 72 642
131 73 666
131 74 837
131 75 378
131 76 590
131 77 488
131 78 504
131 79 515
131 80 726
131 81 186
131 82 140
131 83 738
131 84 487
131 85 574
131 86 635
131 87 819
131 88 756
131 89 114
131 90 830
131 91 758
131 92 604
131 93 582
131 94 919
131 95 536
131 96 342
131 97 913
131 98 98
131 99 486
132 0 162
132 1 395
132 2 725
132 3 2
132 4 96
132 5 739
132 6 172
132 7 591
132 8 592
132 9 913
132 10 29
132 11 733
132 12 256
132 13 138
132 14 778
132 15 203
132 16 243
132 17 864
132 18 281
132 19 809
132 20 538
132 21 145
132 22 163
132 23 908
132 24 991
132 25 707
132 26 803
132 27 622
132 28 94
132 29 845
132 30 929
132 31 653
132 32 260
132 33 692
132 34 220
132 35 924
132 36 793
132 37 885
132 38 725
132 39 18
132 40 379
132 41 311
132 42 10
132 43 104
132 44 164
132 45 192
132 46 43
132 47 733
132 48 35
132 49 781
132 50 769
132 51 756
132 52 349
132 53 866
132 54 393
132 55 321
132 56 527
132 57 523
132 58 464
132 59 340
132 60 543
132 61 276
132 62 453
132 63 480
132 64 2
132 65 617
132 66 952
132 67 110
132 68 898
132 69 136
132 70 2
132 71 491
132 72 781
132 73 895
132 74 799
132 75 157
132 76 411
132 77 5
132 78 778
132 79 838
132 80 484
132 81 655
132 82 184
132 83 699
132 84 155
132 85 764
132 86 852
132 87 369
132 88 764
132 89 326
132 90 320
132 91 417
132 92 840
132 93 866
132 94 329
132 95 347
132 96 489
132 97 516
132 98 787
132 99 167
133 0 948
133 1 711
133 2 153
133 3 359
133 4 449
133 5 722
133 6 311
133 7 591
133 8 887
133 9 994
133 10 49
133 11 806
133 12 381
133 13 456
133 14 452
133 15 13
133 16 837
133 17 348
133 18 524
133 19 187
133 20 855
133 21 375
133 22 649
133 23 902
133 24 845
133 25 404
133 26 440
133 27 113
133 28 824
133 29 719
133 30 127
133 31 194
133 32 713
133 33 785
133 34 32
133 35 451
133 36 445
133 37 839
133 38 601
133 39 471
133 40 838
133 41 259
133 42 1
133 43 237
133 44 674
133 45 681
133 46 981
133 47 706
133 48 233
133 49 360
133 50 678
133 51 753
133 52 122
133 53 503
133 54 70
133 55 533
133 56 384
133 57 839
133 58 911
133 59 639
133 60 77
133 61 602
133 62 884
133 63 69
133 64 161
133 65 34
133 66 761
133 67 109
133 68 73
133 69 682
133 70 984
133 71 755
133 72 894
133 73 32
133 74 384
133 75 988
133 76 57
133 77 834
133 78 302
133 79 150
133 80 846
133 81 939
133 82 710
133 83 317
133 84 442
133 85 513
133 86 622
133 87 535
133 88 11
133 89 425
133 90 227
133 91 548
133 92 441
133 93 224
133 94 575
133 95 325
133 96 635
133 97 459
133 98 112
133 99 656
134 0 177
134 1 569
134 2 247
134 3 942
134 4 374
134 5 78
134 6 369
134 7 448
134 8 786
134 9 844
134 10 49
134 11 662
134 12 308
134 13 810
134 14 427
134 15 51
134 16 742
134 17 474
134 18 761
134 19 853
134 20 368
134 21 361
134 22 579
134 23 570
134 24 55
134 25 594
134 26 43
134 27 809
134 28 877
134 29 48
134 30 78
134 31 664
134 32 171
134 33 875
134 34 241
134 35 677
134 36 469
134 37 218
134 38 781
134 39 547
134 40 534
134 41 80
134 42 883
134 43 595
134 44 317
134 45 253
134 46 459
134 47 761
134 48 753
134 49 496
134 50 518
134 51 250
134 52 239
134 53 686
134 54 383
134 55 932
134 56 53
134 57 716
134 58 991
134 59 683
134 60 339
134 61 331
134 62 984
134 63 182
134 64 454
134 65 811
134 66 2
134 67 789
134 68 889
134 69 540
134 70 649
134 71 335
134 72 120
134 73 144
134 74 24
134 75 767
134 76 993
134 77 608
134 78 229
134 79 466
134 80 699
134 81 354
134 82 569
134 83 288
134 84 60
134 85 481
134 86 854
134 87 272
134 88 674
134 89 492
134 90 901
134 91 804
134 92 89
134 93 367
134 94 754
134 95 731
134 96 294
134 97 844
134 98 380
134 99 69
135 0 968
135 1 113
135 2 357
135 3 969
135 4 761
135 5 274
135 6 849
135 7 462
135 8 900
135 9 400
135 10 82
135 11 220
135 12 523
135 13 686
135 14 637
135 15 568
135 16 467
135 17 21
135 18 87
135 19 271
135 20 224
135 21 791
135 22 141
135 23 891
135 24 412
135 25 85
135 26 418
135 27 457
135 28 502
135 29 687
135 30 506
135 31 463
135 32 597
135 33 286
135 34 415
135 35 155
135 36 325
135 37 993
135 38 329
135 39 162
135 40 341
135 41 280
135 42 658
135 43 920
135 44 210
135 45 191
135 46 590
135 47 272
135 48 634
135 49 589
135 50 137
135 51 343
135 52 774
135 53 785
135 54 450
135 55 594
135 56 853
135 57 61
135 58 945
135 59 936
135 60 951
135 61 500
135 62 830
135 63 32
135 64 626
135 65 304
135 66 942
135 67 619
135 68 146
135 69 823
135 70 540
135 71 92
135 72 774
135 73 866
135 74 310
135 75 807
135 76 933
135 77 254
135 78 40
135 79 418
135 80 695
135 81 684
135 82 432
135 83 553
135 84 683
135 85 727
135 86 518
135 87 158
135 88 313
135 89 579
135 90 846
135 91 396
135 92 763
135 93 784
135 94 446
135 95 915
135 96 491
135 97 135
135 98 436
135 99 838
136 0 607
136 1 633
136 2 823
136 3 91
136 4 293
136 5 50
136 6 160
136 7 676
136 8 667
136 9 112
136 10 194
136 11 416
136 12 833
136 13 47
136 14 562
136 15 906
136 16 29
136 17 472
136 18 824
136 19 119
136 20 931
136 21 245
136 22 963
136 23 424
136 24 473
136 25 57
136 26 894
136 27 957
136 28 86
136 29 487
136 30 326
136 31 543
136 32 761
136 33 102
136 34 989
136 35 420
136 36 757
136 37 436
136 38 255
136 39 925
136 40 644
136 41 904
136 42 523
136 43 359
136 44 406
136 45 84
136 46 836
136 47 202
136 48 57
136 49 298
136 50 86
136 51 979
136 52 582
136 53 309
136 54 326
136 55 115
136 56 535
136 57 958
136 58 659
136 59 590
136 60 891
136 61 363
136 62 489
136 63 53
136 64 651
136 65 653
136 66 864
136 67 209
136 68 457
136 69 283
136 70 440
136 71 809
136 72 251
136 73 445
136 74 400
136 75 974
136 76 539
136 77 663
136 78 232
136 79 870
136 80 151
136 81 366
136 82 636
136 83 979
136 84 678
136 85 220
136 86 929
136 87 731
136 88 151
136 89 983
136 90 94
136 91 123
136 92 471
136 93 22
136 94 35
136 95 839
136 96 613
136 97 363
136 98 419
136 99 698
137 0 635
137 1 533
137 2 477
137 3 600
137 4 224
137 5 656
137 6 824
137 7 300
137 8 935
137 9 533
137 10 562
137 11 692
137 12 476
137 13 953
137 14 185
137 15 231
137 16 410
137 17 142
137 18 270
137 19 572
137 20 713
137 21 228
137 22 13
137 23 422
137 24 175
137 25 544
137 26 766
137 27 698
137 28 921
137 29 983
137 30 391
137 31 656
137 32 858
137 33 992
137 34 952
137 35 230
137 36 770
137 37 479
137 38 903
137 39 330
137 40 381
137 41 21
137 42 192
137 43 280
137 44 150
137 45 392
137 46 435
137 47 365
137 48 695
137 49 699
137 50 392
137 51 848
137 52 308
137 53 228
137 54 582
137 55 657
137 56 412
137 57 328
137 58 129
137 59 838
137 60 238
137 61 377
137 62 556
137 63 281
137 64 43
137 65 49
137 66 657
137 67 827
137 68 588
137 69 508
137 70 263
137 71 948
137 72 900
137 73 942
137 74 995
137 75 201
137 76 377
137 77 901
137 78 575
137 79 891
137 80 565
137 81 13
137 82 620
137 83 135
137 84 49
137 85 213
137 86 223
137 87 966
137 88 433
137 89 661
137 90 302
137 91 46
137 92 985
137 93 613
137 94 709
137 95 848
137 96 597
137 97 143
137 98 92
137 99 484
138 0 388
138 1 712
138 2 401
138 3 237
138 4 615
138 5 523
138 6 445
138 7 379
138 8 789
138 9 373
138 10 703
138 11 602
138 12 576
138 13 123
138 14 88
138 15 663
138 16 2
138 17 619
138 18 253
138 19 737
138 20 256
138 21 522
138 22 659
138 23 821
138 24 218
138 25 246
138 26 761
138 27 896
138 28 576
138 29 976
138 30 956
138 31 992
138 32 432
138 33 311
138 34 687
138 35 65
138 36 752
138 37 401
138 38 18
138 39 971
138 40 521
138 41 198
138 42 551
138 43 779
138 44 611
138 45 913
138 46 651
138 47 178
138 48 886
138 49 449
138 50 326
138 51 898
138 52 363
138 53 636
138 54 739
138 55 180
138 56 200
138 57 87
138 58 115
138 59 784
138 60 820
138 61 434
138 62 881
138 63 76
138 64 523
138 65 638
138 66 412
138 67 415
138 68 365
138 69 120
138 70 786
138 71 156
138 72 314
138 73 939
138 74 581
138 75 121
138 76 742
138 77 564
138 78 874
138 79 215
138 80 904
138 81 14
138 82 937
138 83 447
138 84 138
138 85 527
138 86 845
138 87 466
138 88 476
138 89 700
138 90 403
138 91 673
138 92 242
138 93 256
138 94 457
138 95 438
138 96 558
138 97 617
138 98 319
138 99 290
139 0 633
139 1 929
139 2 251
139 3 427
139 4 636
139 5 75
139 6 899
139 7 451
139 8 260
139 9 604
139 10 802
139 11 240
139 12 629
139 13 176
139 14 131
139 15 825
139 16 991
139 17 746
139 18 23
139 19 147
139 20 950
139 21 181
139 22 293
139 23 725
139 24 404
139 25 755
139 26 24
139 27 831
139 28 455
139 29 869
139 30 988
139 31 521
139 32 425
139 33 396
139 34 384
139 35 113
139 36 959
139 37 331
139 38 491
139 39 657
139 40 663
139 41 305
139 42 2
139 43 80
139 44 451
139 45 57
139 46 1000
139 47 448
139 48 671
139 49 671
139 50 200
139 51 737
139 52 90
139 53 765
139 54 441
139 55 896
139 56 94
139 57 800
139 58 119
139 59 908
139 60 577
139 61 565
139 62 662
139 63 905
139 64 734
139 65 817
139 66 199
139 67 127
139 68 301
139 69 405
139 70 481
139 71 475
139 72 236
139 73 581
139 74 55
139 75 829
139 76 270
139 77 937
139 78 222
139 79 449
139 80 131
139 81 206
139 82 860
139 83 592
139 84 784
139 85 267
139 86 811
139 87 456
139 88 733
139 89 661
139 90 562
139 91 581
139 92 434
139 93 643
139 94 828
139 95 740
139 96 292
139 97 494
139 98 608
139 99 79
140 0 721
140 1 136
140 2 695
140 3 431
140 4 8
140 5 901
140 6 659
140 7 92
140 8 802
140 9 627
140 10 201
140 11 584
140 12 678
140 13 256
140 14 417
140 15 334
140 16 292
140 17 296
140 18 495
140 19 450
140 20 887
140 21 784
140 22 25
140 23 608
140 24 186
140 25 567
140 26 326
140 27 767
140 28 328
140 29 214
140 30 257
140 31 435
140 32 803
140 33 284
140 34 523
140 35 582
140 36 350
140 37 459
140 38 714
140 39 797
140 40 777
140 41 931
140 42 157
140 43 827
140 44 454
140 45 951
140 46 430
140 47 974
140 48 859
140 49 271
140 50 614
140 51 765
140 52 336
140 53 850
140 54 137
140 55 474
140 56 491
140 57 555
140 58 29
140 59 75
140 60 222
140 61 794
140 62 481
140 63 809
140 64 919
140 65 403
140 66 867
140 67 674
140 68 697
140 69 216
140 70 272
140 71 201
140 72 683
140 73 851
140 74 586
140 75 659
140 76 781
140 77 936
140 78 45
140 79 107
140 80 733
140 81 553
140 82 971
140 83 260
140 84 577
140 85 333
140 86 318
140 87 395
140 88 285
140 89 738
140 90 56
140 91 96
140 92 964
140 93 74
140 94 744
140 95 53
140 96 97
140 97 30
140 98 415
140 99 568
141 0 260
141 1 655
141 2 309
141 3 558
141 4 28
141 5 216
141 6 210
141 7 100
141 8 717
141 9 122
141 10 881
141 11 292
141 12 473
141 13 368
141 14 194
141 15 625
141 16 621
141 17 207
141 18 921
141 19 871
141 20 531
141 21 840
141 22 994
141 23 830
141 24 557
141 25 101
141 26 603
141 27 786
141 28 226
141 29 695
141 30 327
141 31 45
141 32 869
141 33 969
141 34 205
141 35 713
141 36 977
141 37 99
141 38 931
141 39 321
141 40 586
141 41 673
141 42 815
141 43 929
141 44 258
141 45 614
141 46 862
141 47 876
141 48 387
141 49 830
141 50 942
141 51 455
141 52 313
141 53 747
141 54 85
141 55 166
141 56 500
141 57 776
141 58 275
141 59 852
141 60 763
141 61 565
141 62 37
141 63 852
141 64 508
141 65 825
141 66 965
141 67 433
141 68 85
141 69 633
141 70 161
141 71 972
141 72 622
141 73 448
141 74 65
141 75 823
141 76 190
141 77 119
141 78 873
141 79 449
141 80 69
141 81 967
141 82 463
141 83 778
141 84 153
141 85 698
141 86 390
141 87 359
141 88 1000
141 89 913
141 90 409
141 91 912
141 92 165
141 93 134
141 94 62
141 95 571
141 96 982
141 97 133
141 98 369
141 99 249
142 0 598
142 1 608
142 2 59
142 3 100
142 4 713
142 5 170
142 6 641
142 7 690
142 8 606
142 9 555
142 10 586
142 11 422
142 12 41
142 13 450
142 14 345
142 15 708
142 16 963
142 17 942
142 18 418
142 19 513
142 20 587
142 21 242
142 22 534
142 23 947
142 24 120
142 25 134
142 26 325
142 27 420
142 28 775
142 29 174
142 30 521
142 31 162
