200 200 
134 151 22160742
134 152 25584106
134 153 22742660
134 154 24285293
134 155 21454627
134 156 22995823
134 157 22667894
134 158 26146873
134 159 26533894
134 15 21494587
134 160 25215111
134 161 21991526
134 162 21859822
134 163 26055270
134 164 27544711
134 165 25726230
134 166 22420986
134 167 26299333
134 168 22666521
134 169 25137692
134 16 22897556
134 170 24956990
134 171 24246321
134 172 25871498
134 173 27611384
134 174 27541951
134 175 24737922
134 176 24502008
134 177 28116082
134 178 23521478
134 179 24495382
134 17 25440530
134 180 23132229
134 181 26259848
134 182 24980808
134 183 25606654
134 184 23866470
134 185 25244925
134 186 25152358
134 187 24633747
134 188 23315140
134 189 28622607
134 18 24227511
134 190 24676336
134 191 27473586
134 192 22195719
134 193 25724128
134 194 23496682
134 195 23574918
134 196 26800514
134 197 25008385
134 198 24934132
134 199 22592936
134 19 24003046
134 1 25315958
134 20 27463015
134 21 25150238
134 22 24896903
134 23 27089978
134 24 25163796
134 25 23178731
134 26 27968367
134 27 26226033
134 28 25021633
134 29 27836970
134 2 25277303
134 30 25327633
134 31 26478092
134 32 24068331
134 33 28620408
134 34 23195556
134 35 25132923
134 36 23445677
134 37 24071090
134 38 23325243
134 39 23478655
134 3 26570657
134 40 27638750
134 41 22374898
134 42 23433499
134 43 23790690
134 44 24379990
134 45 24610099
134 46 23781395
134 47 27241262
134 48 21734178
134 49 26852104
134 4 25134735
134 50 25287403
134 51 22271917
134 52 30046062
134 53 24441642
134 54 22358073
134 55 25699036
134 56 23597335
134 57 23745694
134 58 21863838
134 59 23671044
134 5 24864415
134 60 24677669
134 61 25468073
134 62 23942548
134 63 27291396
134 64 27518788
134 65 23669805
134 66 23795095
134 67 21656688
134 68 23238190
134 69 24184333
134 6 25012769
134 70 25693421
134 71 22915252
134 72 23253105
134 73 23814486
134 74 22719884
134 75 27710842
134 76 23311823
134 77 23127130
134 78 30172746
134 79 21868731
134 7 26142115
134 80 24770909
134 81 23990450
134 82 24169243
134 83 24555287
134 84 24028441
134 85 24489406
134 86 24387669
134 87 25702956
134 88 28158337
134 89 24933224
134 8 23810170
134 90 24115363
134 91 25804122
134 92 26290901
134 93 26302784
134 94 24570499
134 95 21625425
134 96 22233470
134 97 22504033
134 98 23515102
134 99 25279884
134 9 25868409
135 0 23729438
135 100 23053414
135 101 25875821
135 102 26876205
135 103 23986978
135 104 22781708
135 105 23087428
135 106 20114744
135 107 22366321
135 108 24268493
135 109 23835397
135 10 24942525
135 110 25822241
135 111 27436327
135 112 23102811
135 113 24106507
135 114 26932860
135 115 26210064
135 116 25163287
135 117 24923592
135 118 25909592
135 119 26078864
135 11 24682680
135 120 25582015
135 121 23275766
135 122 22876417
135 123 26919886
135 124 23176303
135 125 26265400
135 126 24617476
135 127 26620651
135 128 24927114
135 129 26924193
135 12 24531305
135 130 25508362
135 131 24559954
135 132 26544487
135 133 27212887
135 134 26766859
135 135 26203191
135 136 28027758
135 137 24723462
135 138 26965603
135 139 24632280
135 13 26730976
135 140 28990123
135 141 23885701
135 142 27246401
135 143 24287236
135 144 24363846
135 145 24837498
135 146 25486372
135 147 25765816
135 148 26151610
135 149 26176333
135 14 26413271
135 150 26689936
135 151 23342762
135 152 26470352
135 153 25041320
135 154 24243698
135 155 22191327
135 156 22672436
135 157 23415430
135 158 28825165
135 159 27105744
135 15 24295502
135 160 25590602
135 161 22358192
135 162 22243859
135 163 25575077
135 164 26687979
135 165 25395008
135 166 23236074
135 167 25671211
135 168 24228931
135 169 27461711
135 16 25846271
135 170 26371038
135 171 25184895
135 172 26736428
135 173 26976789
135 174 26776880
135 175 24841688
135 176 24106228
135 177 30169631
135 178 23651018
135 179 25297532
135 17 26031933
135 180 24855978
135 181 27830373
135 182 24771164
135 183 27197527
135 184 25840639
135 185 28584498
135 186 27588253
135 187 24043328
135 188 23222994
135 189 29026637
135 18 25629015
135 190 27159123
135 191 27260203
135 192 24635370
135 193 26261276
135 194 22863256
135 195 25155849
135 196 26351671
135 197 23065305
135 198 26784682
135 199 24618086
135 19 25973635
135 1 27016177
135 20 27173674
135 21 26355568
135 22 25612552
135 23 28006071
135 24 24560224
135 25 25197900
135 26 27400989
135 27 29407165
135 28 26752984
135 29 26709417
135 2 26152947
135 30 24325711
135 31 28408910
135 32 26490172
135 33 28901385
135 34 25096711
135 35 24975824
135 36 26299480
135 37 26272933
135 38 24217158
135 39 23745836
135 3 28078729
135 40 26722716
135 41 22660521
135 42 23112806
135 43 25906059
135 44 25222306
135 45 24994516
135 46 24878784
135 47 26751292
135 48 22258750
135 49 26410344
135 4 23712791
135 50 24746075
135 51 25090537
135 52 28925797
135 53 24962309
135 54 24798325
135 55 24803190
135 56 24258841
135 57 25425706
135 58 24316334
135 59 22698464
135 5 26713780
135 60 24061816
135 61 26903846
135 62 24783760
135 63 27264186
135 64 27006701
135 65 25837091
135 66 24772472
135 67 24489342
135 68 24671928
135 69 26518147
135 6 27776907
135 70 27201601
135 71 24051450
135 72 24691711
135 73 24314481
135 74 24675866
135 75 27331706
135 76 24284834
135 77 25023846
135 78 29223816
135 79 23278685
135 7 26266448
135 80 25123350
135 81 25240285
135 82 26255386
135 83 25200340
135 84 25691923
135 85 22411980
135 86 24807389
135 87 28070284
135 88 28598096
135 89 24021074
135 8 24552564
135 90 24585713
135 91 27225225
135 92 26259874
135 93 25651380
135 94 26000359
135 95 23235808
135 96 24908928
135 97 23618036
135 98 26375245
135 99 25955085
135 9 25538024
136 0 24120237
136 100 22960734
136 101 26791064
136 102 25621055
136 103 22883182
136 104 22050111
136 105 22399043
136 106 20823583
136 107 22260940
136 108 25412767
136 109 24054852
136 10 24130834
136 110 26209880
136 111 24738169
136 112 24998519
136 113 23915603
136 114 24234298
136 115 26647348
136 116 22555325
136 117 20766092
136 118 23688222
136 119 24241030
136 11 25030205
136 120 24610168
136 121 21362969
136 122 22982394
136 123 25870714
136 124 22893716
136 125 25140275
136 126 24071195
136 127 24612221
136 128 25015675
136 129 27138232
136 12 24581287
136 130 25474513
136 131 22983072
136 132 25022922
136 133 24484669
136 134 26124697
136 135 23857734
136 136 23808703
136 137 23883428
136 138 24285967
136 139 22224266
136 13 25325348
136 140 27585279
136 141 23981317
136 142 25102161
136 143 23414653
136 144 22109161
136 145 25506641
136 146 24600357
136 147 22711890
136 148 25141033
136 149 23519698
136 14 23690187
136 150 25461410
136 151 22170401
136 152 26574470
136 153 23412067
136 154 24611029
136 155 21696388
136 156 22693013
136 157 25414048
136 158 27375103
136 159 24503174
136 15 23559488
136 160 22757145
136 161 20850600
136 162 20564031
136 163 25742952
136 164 26242944
136 165 24688519
136 166 22645974
136 167 24050642
136 168 22057187
136 169 25978439
136 16 23774671
136 170 24995011
136 171 24223715
136 172 26101766
136 173 27122883
136 174 24807913
136 175 23661867
136 176 23456188
136 177 27967591
136 178 23349014
136 179 25178590
136 17 24251505
136 180 23693483
136 181 26500973
136 182 23756515
136 183 26996649
136 184 24912972
136 185 27804566
136 186 26468691
136 187 23751676
136 188 23875805
136 189 25595351
136 18 24802040
136 190 27173728
136 191 27094837
136 192 24477748
136 193 25435402
136 194 22321789
136 195 23102424
136 196 25655787
136 197 22802330
136 198 23626212
136 199 25607311
136 19 23153532
136 1 26901191
136 20 26491621
136 21 25580534
136 22 25464161
136 23 24813805
136 24 23579037
136 25 23651097
136 26 27608867
136 27 28937205
136 28 27219093
136 29 25404135
136 2 24950013
136 30 24969837
136 31 25783201
136 32 23457708
136 33 27298324
136 34 21755909
136 35 24631007
136 36 25236819
136 37 25311508
136 38 24134478
136 39 24323575
136 3 26485454
136 40 24340424
136 41 22589036
136 42 22998738
136 43 23711740
136 44 24123675
136 45 23244422
136 46 23943300
136 47 25441409
136 48 19499961
136 49 26772256
136 4 23000859
136 50 22943846
136 51 24735937
136 52 27753291
136 53 23680016
136 54 22898965
136 55 23966302
136 56 23850925
136 57 24560229
136 58 21203778
136 59 23071212
136 5 23525671
136 60 24221626
136 61 24578605
136 62 24361642
136 63 26551851
136 64 27105911
136 65 24826364
136 66 24040173
136 67 23477966
136 68 25265968
136 69 23716985
136 6 26170663
136 70 26670471
136 71 22106767
136 72 21701236
136 73 24623373
136 74 23326256
136 75 26058796
136 76 24311029
136 77 24905665
136 78 27728746
136 79 23575089
136 7 24725992
136 80 23634115
136 81 23930514
136 82 23094611
136 83 23769565
136 84 23796743
136 85 21601148
136 86 26104810
136 87 27180482
136 88 27417032
136 89 24236916
136 8 23568958
136 90 25333140
136 91 26668123
136 92 26129007
136 93 26537569
136 94 25735607
136 95 21173786
136 96 25191954
136 97 23591450
136 98 23992194
136 99 23014489
136 9 24342352
137 0 24686203
137 100 24015894
137 101 26212551
137 102 26551404
137 103 24990322
137 104 23645863
137 105 23589522
137 106 20540595
137 107 22157210
137 108 23451463
137 109 23311249
137 10 24565458
137 110 26374439
137 111 25643895
137 112 25294690
137 113 23844777
137 114 26068151
137 115 25418364
137 116 24237579
137 117 22912751
137 118 24635339
137 119 24970873
137 11 24656727
137 120 24134813
137 121 23481180
137 122 23566376
137 123 24147074
137 124 23548164
137 125 25464424
137 126 22844043
137 127 25908468
137 128 25351833
137 129 25157198
137 12 25056352
137 130 25555163
137 131 23775567
137 132 26658112
137 133 27287082
137 134 27156559
137 135 25681897
137 136 28222045
137 137 24821471
137 138 25343628
137 139 23449356
137 13 26243657
137 140 28189230
137 141 24734604
137 142 26163044
137 143 26072089
137 144 24694599
137 145 23538540
137 146 25231751
137 147 24361597
137 148 25101401
137 149 25870427
137 14 26207674
137 150 25140785
137 151 21190092
137 152 28790188
137 153 24679264
137 154 23859594
137 155 21855853
137 156 23007484
137 157 25430171
137 158 27083304
137 159 26015069
137 15 22240970
137 160 24312230
137 161 21752046
137 162 22919855
137 163 25098138
137 164 26683998
137 165 25167990
137 166 23756933
137 167 26821081
137 168 22984317
137 169 27243983
137 16 24156229
137 170 25762506
137 171 23977741
137 172 24311402
137 173 27460615
137 174 27088515
137 175 25395319
137 176 24545647
137 177 29003027
137 178 23974813
137 179 24996108
137 17 26680908
137 180 23606155
137 181 27056264
137 182 25275594
137 183 26130589
137 184 24974222
137 185 26779242
137 186 27049229
137 187 25347224
137 188 22760361
137 189 28647866
137 18 25230322
137 190 28652151
137 191 27377434
137 192 23582638
137 193 25245988
137 194 25300273
137 195 24208596
137 196 26932413
137 197 24421884
137 198 24447130
137 199 24487660
137 19 23320038
137 1 26908925
137 20 26044810
137 21 24632937
137 22 24708667
137 23 26660921
137 24 23803018
137 25 24206862
137 26 27321500
137 27 26697288
137 28 27629457
137 29 26383785
137 2 26702410
137 30 25772073
137 31 26283725
137 32 25854583
137 33 28089300
137 34 24725408
137 35 24308279
137 36 23659448
137 37 25442052
137 38 24907662
137 39 23176350
137 3 27266068
137 40 26462065
137 41 22918188
137 42 24929576
137 43 25874545
137 44 23142725
137 45 25153396
137 46 24873586
137 47 24952121
137 48 21781968
137 49 27339414
137 4 24778370
137 50 24838498
137 51 24657705
137 52 29772928
137 53 23396701
137 54 23841784
137 55 24144246
137 56 24701786
137 57 24137185
137 58 22721371
137 59 24354649
137 5 26626663
137 60 25613235
137 61 26851788
137 62 24389640
137 63 29247767
137 64 27165776
137 65 24221510
137 66 24231453
137 67 21885557
137 68 25208961
137 69 25935670
137 6 26751739
137 70 28507246
137 71 24827385
137 72 23196218
137 73 26281515
137 74 23719942
137 75 26293113
137 76 25137887
137 77 24927005
137 78 28463445
137 79 24233235
137 7 25752693
137 80 26009473
137 81 23424575
137 82 25007062
137 83 24085087
137 84 24014727
137 85 22498160
137 86 27016071
137 87 26865526
137 88 28710222
137 89 24661443
137 8 23952221
137 90 25619641
137 91 25254605
137 92 27360669
137 93 25368986
137 94 25223285
137 95 22082190
137 96 24150788
137 97 23786869
137 98 25349333
137 99 24194902
137 9 24714137
138 0 24878859
138 100 24517066
138 101 25709830
138 102 25444904
138 103 25433236
138 104 23928375
138 105 25124533
138 106 21297229
138 107 22646923
138 108 24360943
138 109 22963075
138 10 25892455
138 110 26837012
138 111 25798316
138 112 25702714
138 113 23919323
138 114 26733419
138 115 25750331
138 116 24637763
138 117 23231349
138 118 25096974
138 119 25173694
138 11 25896730
138 120 24287875
138 121 23075461
138 122 24383475
138 123 25543099
138 124 21391815
138 125 26364364
138 126 22702455
138 127 26496346
138 128 24945104
138 129 25874097
138 12 25219045
138 130 25877924
138 131 22548608
138 132 26228397
138 133 27716276
138 134 26348989
138 135 25048778
138 136 27175493
138 137 24877120
138 138 27581099
138 139 23948019
138 13 28656296
138 140 27979984
138 141 23593730
138 142 26059766
138 143 23738559
138 144 23529234
138 145 25488763
138 146 24142012
138 147 24407448
138 148 25404441
138 149 23085874
138 14 25730013
138 150 25306783
138 151 22054587
138 152 27723484
138 153 24579323
138 154 23297776
138 155 20458551
138 156 23907113
138 157 25899009
138 158 28147577
138 159 26981077
138 15 23709834
138 160 24726023
138 161 23020644
138 162 22295677
138 163 24919497
138 164 27700865
138 165 26069957
138 166 22662202
138 167 25754855
138 168 24240283
138 169 26102703
138 16 26292046
138 170 25503494
138 171 24707331
138 172 25000914
138 173 26782745
138 174 26893473
138 175 25075745
138 176 24650618
138 177 27858704
138 178 24372422
138 179 25367312
138 17 25190082
138 180 24586912
138 181 27389384
138 182 24695749
138 183 26886186
138 184 25585726
138 185 26120344
138 186 26520835
138 187 24519983
138 188 23902581
138 189 28012268
138 18 25351728
138 190 27132314
138 191 26213882
138 192 23973364
138 193 24951158
138 194 24287898
138 195 24084444
138 196 26891508
138 197 23848111
138 198 24519860
138 199 24420279
138 19 24458177
138 1 26517354
138 20 26144192
138 21 25821439
138 22 25332593
138 23 26114629
138 24 24350065
138 25 23726041
138 26 27737198
138 27 28542856
138 28 26355318
138 29 27166594
138 2 25361028
138 30 25042016
138 31 26698788
138 32 24925412
138 33 27906702
138 34 25024789
138 35 25692794
138 36 23863272
138 37 25895687
138 38 24466026
138 39 24614090
138 3 27535333
138 40 26079589
138 41 22787835
138 42 25232294
138 43 24621276
138 44 24112203
138 45 25374882
138 46 24280865
138 47 26393198
138 48 22587265
138 49 26982759
138 4 23149092
138 50 24609419
138 51 24543337
138 52 29674279
138 53 24366585
138 54 25316632
138 55 25185686
138 56 25027563
138 57 25805414
138 58 23844970
138 59 23723122
138 5 26838293
138 60 26831989
138 61 25493087
138 62 24540788
138 63 28793591
138 64 26156589
138 65 26401168
138 66 24067275
138 67 23490229
138 68 25126698
138 69 25450458
138 6 25641879
138 70 28002912
138 71 23110417
138 72 22802574
138 73 24783672
138 74 23822553
138 75 27943243
138 76 23818043
138 77 23513670
138 78 29518377
138 79 23233981
138 7 26135206
138 80 24603139
138 81 23153960
138 82 24351220
138 83 25986917
138 84 24378166
138 85 22898523
138 86 27239024
138 87 25715758
138 88 28390246
138 89 24630735
138 8 23724920
138 90 25270921
138 91 26698952
138 92 26383077
138 93 27376844
138 94 26335290
138 95 23615340
138 96 24242402
138 97 25760140
138 98 23222447
138 99 25430216
138 9 25172380
139 0 24381006
139 100 24489271
139 101 27367686
139 102 24735599
139 103 25024864
139 104 23978434
139 105 23080207
139 106 21906164
139 107 22987988
139 108 25052960
139 109 22538722
139 10 23463797
139 110 26901948
139 111 26219496
139 112 24851270
139 113 24668817
139 114 24719033
139 115 25993296
139 116 23144015
139 117 22157218
139 118 24269965
139 119 25979265
139 11 25597348
139 120 25326374
139 121 23775587
139 122 23805566
139 123 26930657
139 124 24238325
139 125 23997153
139 126 22826763
139 127 27364592
139 128 24143812
139 129 27234411
139 12 25438337
139 130 25491401
139 131 23680820
139 132 24825467
139 133 27467746
139 134 26608970
139 135 25251932
139 136 26330295
139 137 25481742
139 138 27081488
139 139 25147940
139 13 26483630
139 140 28575364
139 141 24312129
139 142 24957449
139 143 25196876
139 144 24130074
139 145 24796213
139 146 25679492
139 147 23200388
139 148 23680192
139 149 24551051
139 14 23999855
139 150 25992669
139 151 21854720
139 152 26735342
139 153 22815494
139 154 24515692
139 155 21681268
139 156 22949975
139 157 25846469
139 158 27037195
139 159 25588270
139 15 21200005
139 160 25269188
139 161 22409773
139 162 22654652
139 163 25785120
139 164 28018794
139 165 26789818
139 166 22550944
139 167 25483952
139 168 24189481
139 169 25821880
139 16 24151555
139 170 25954205
139 171 24784221
139 172 24906141
139 173 27838864
139 174 27299074
139 175 24413732
139 176 24026915
139 177 29542605
139 178 24950996
139 179 26156400
139 17 26577157
139 180 23671781
139 181 27551216
139 182 23216132
139 183 25881840
139 184 24598790
139 185 26732846
139 186 27303771
139 187 23991392
139 188 22876774
139 189 27822421
139 18 24816679
139 190 27356319
139 191 27788842
139 192 23780566
139 193 25474212
139 194 25389141
139 195 24609421
139 196 26501821
139 197 25308830
139 198 24815382
139 199 24543010
139 19 24876384
139 1 27216870
139 20 27528486
139 21 24431653
139 22 25386528
139 23 25870009
139 24 24478072
139 25 23086001
139 26 28287249
139 27 28274381
139 28 27874647
139 29 28738494
139 2 25535297
139 30 25544449
139 31 27313402
139 32 23943941
139 33 30250308
139 34 25711759
139 35 26298251
139 36 25571419
139 37 25339738
139 38 25406283
139 39 24664305
139 3 27885419
139 40 26905877
139 41 24061205
139 42 24579427
139 43 26799031
139 44 25666144
139 45 25351648
139 46 24756902
139 47 25533947
139 48 21420414
139 49 28451402
139 4 23553806
139 50 25287525
139 51 24645951
139 52 29881333
139 53 23929361
139 54 24369191
139 55 24251548
139 56 22946807
139 57 25023953
139 58 22908284
139 59 23338815
139 5 25344532
139 60 25196749
139 61 26674655
139 62 24656000
139 63 28780038
139 64 26149662
139 65 25078749
139 66 23663241
139 67 24656711
139 68 25124920
139 69 25284351
139 6 26805710
139 70 27125857
139 71 25087590
139 72 23048226
139 73 24992736
139 74 24465266
139 75 26379425
139 76 23575767
139 77 24138288
139 78 30296393
139 79 24441925
139 7 27272245
139 80 25719196
139 81 22559708
139 82 24117306
139 83 25808988
139 84 24148468
139 85 23093129
139 86 26892346
139 87 26989565
139 88 28446015
139 89 25131733
139 8 25800095
139 90 24422486
139 91 27522886
139 92 26596061
139 93 25890962
139 94 26273168
139 95 22360306
139 96 24734900
139 97 25686816
139 98 23201367
139 99 24888802
139 9 25831850
14 0 25361246
14 100 24034780
14 101 26745889
14 102 26412214
14 103 26893816
14 104 23679273
14 105 25950871
14 106 21101122
14 107 23289371
14 108 24324575
14 109 24161547
14 10 25339732
14 110 27930122
14 111 27873589
14 112 23642275
14 113 23854813
14 114 25965877
14 115 25909368
14 116 25271813
14 117 25672768
14 118 25060311
14 119 25596539
14 11 24653668
14 120 26067381
14 121 22432719
14 122 22751789
14 123 27643602
14 124 24288103
14 125 25760553
14 126 23857660
14 127 27972132
14 128 24083156
14 129 27351890
14 12 23924132
14 130 28147102
14 131 23984572
14 132 24532050
14 133 29397526
14 134 26263462
14 135 24904643
14 136 27360704
14 137 27356953
14 138 27979063
14 139 25719396
14 13 27976355
14 140 28956041
14 141 24839338
14 142 26303497
14 143 26710172
14 144 24673921
14 145 26957831
14 146 24843608
14 147 24791013
14 148 24899761
14 149 25629639
14 14 26877199
14 150 26746977
14 151 22608725
14 152 26567325
14 153 23723832
14 154 23294568
14 155 20780474
14 156 24286434
14 157 24732608
14 158 29101635
14 159 26711867
14 15 22465598
14 160 27494797
14 161 23228483
14 162 21809295
14 163 25151948
14 164 28733826
14 165 26622863
14 166 22477224
14 167 26908474
14 168 24483614
14 169 26397931
14 16 24355050
14 170 26863113
14 171 26267215
14 172 26695010
14 173 26756587
14 174 25741491
14 175 26445790
14 176 24937584
14 177 30508215
14 178 24367204
14 179 25969426
14 17 27035381
14 180 24994097
14 181 28443917
14 182 25572027
14 183 26652506
14 184 25116731
14 185 27349876
14 186 28383087
14 187 24264019
14 188 23939332
14 189 27936494
14 18 27150686
14 190 27600235
14 191 27798209
14 192 24157007
14 193 24721064
14 194 23301553
14 195 24007341
14 196 25927322
14 197 24846012
14 198 24454526
14 199 25793398
14 19 24753016
14 1 27831630
14 20 27614130
14 21 26284020
14 22 25571726
14 23 27216216
14 24 26305021
14 25 23684848
14 26 27541285
14 27 28560828
14 28 27540366
14 29 27501123
14 2 26867666
14 30 26329110
14 31 26147990
14 32 26875228
14 33 30004702
14 34 23203209
14 35 25424379
14 36 24450172
14 37 25269717
14 38 24013456
14 39 23701703
14 3 27618915
14 40 26934269
14 41 24484137
14 42 27245358
14 43 26360460
14 44 25342675
14 45 25329005
14 46 26053648
14 47 26994197
14 48 21105202
14 49 26349228
14 4 25666611
14 50 26593644
14 51 24884623
14 52 30275712
14 53 25799216
14 54 23655304
14 55 25300202
14 56 24763971
14 57 25558013
14 58 23199230
14 59 23371164
14 5 26645314
14 60 26362464
14 61 27066587
14 62 24822936
14 63 29481087
14 64 28820115
14 65 25573070
14 66 25995118
14 67 23286072
14 68 25650276
14 69 25201429
14 6 27144046
14 70 28563180
14 71 23918759
14 72 22577027
14 73 22770555
14 74 25420335
14 75 28521914
14 76 24300668
14 77 23599355
14 78 32112689
14 79 24489487
14 7 25640543
14 80 25723117
14 81 25443469
14 82 25229556
14 83 25551379
14 84 23472576
14 85 24095057
14 86 26227602
14 87 26382021
14 88 27817493
14 89 24583712
14 8 24793926
14 90 25230447
14 91 27100671
14 92 27868059
14 93 26274409
14 94 25123336
14 95 24682093
14 96 23594067
14 97 24983171
14 98 25504088
14 99 25577868
14 9 24248609
140 0 23462040
140 100 23530258
140 101 26217773
140 102 25248422
140 103 23762989
140 104 23359805
140 105 24523811
140 106 21057343
140 107 22301100
140 108 22354980
140 109 23398652
140 10 24294304
140 110 25287838
140 111 25188108
140 112 22263382
140 113 22950173
140 114 25367890
140 115 25067255
140 116 24671956
140 117 24436028
140 118 23668867
140 119 25639500
140 11 23858344
140 120 24453527
140 121 22289659
140 122 22919122
140 123 25836538
140 124 22343659
140 125 25116868
140 126 22464754
140 127 26374673
140 128 24684558
140 129 27313321
140 12 25044188
140 130 26292149
140 131 23000450
140 132 25209210
140 133 25430030
140 134 26691764
140 135 24180820
140 136 26227361
140 137 24127664
140 138 25156179
140 139 22604608
140 13 26491322
140 140 25827303
140 141 23492213
140 142 26095508
140 143 23386047
140 144 25421185
140 145 23500093
140 146 26088812
140 147 21168670
140 148 24947080
140 149 25670380
140 14 24909160
140 150 25708360
140 151 21923972
140 152 25970359
140 153 24179272
140 154 23015440
140 155 21167489
140 156 22516595
140 157 23729226
140 158 27763981
140 159 24586549
140 15 22511883
140 160 23771312
140 161 22276952
140 162 22039632
140 163 24791773
140 164 27834485
140 165 26504572
140 166 23916613
140 167 28297848
140 168 22634675
140 169 25945065
140 16 24727281
140 170 26585138
140 171 24527146
140 172 24910799
140 173 25853351
140 174 24042702
140 175 24676114
140 176 23961283
140 177 28390048
140 178 24466897
140 179 25180388
140 17 24936435
140 180 23902421
140 181 25944387
140 182 22577421
140 183 25234863
140 184 25767233
140 185 26217168
140 186 25965590
140 187 22955596
140 188 22702510
140 189 28289978
140 18 25505507
140 190 26734522
140 191 27418271
140 192 23389003
140 193 24892421
140 194 22967036
140 195 23637280
140 196 25632357
140 197 22537965
140 198 22955919
140 199 23903300
140 19 23220085
140 1 26150903
140 20 26878052
140 21 26840070
140 22 25542977
140 23 26299987
140 24 23494828
140 25 23103946
140 26 25583003
140 27 27600773
140 28 26801797
140 29 26520339
140 2 25645708
140 30 24566872
140 31 25382247
140 32 25070681
140 33 28444823
140 34 23661960
140 35 24634644
140 36 22993930
140 37 26344002
140 38 22972751
140 39 24321979
140 3 26317679
140 40 26682768
140 41 22785049
140 42 25656373
140 43 24175194
140 44 23546513
140 45 23431310
140 46 25048896
140 47 25388928
140 48 20271229
140 49 27430808
140 4 23481091
140 50 23730172
140 51 22243270
140 52 29883049
140 53 23212052
140 54 23859593
140 55 23638775
140 56 24825860
140 57 25280611
140 58 22965946
140 59 22796312
140 5 23951540
140 60 25271081
140 61 26877803
140 62 24024594
140 63 27452746
140 64 27446937
140 65 24084764
140 66 23730766
140 67 23094471
140 68 22685256
140 69 23264563
140 6 24601377
140 70 27953127
140 71 24697288
140 72 22216698
140 73 23662120
140 74 23821046
140 75 26052530
140 76 23719332
140 77 23127362
140 78 27943625
140 79 24541531
140 7 25464394
140 80 24135110
140 81 22658645
140 82 24526054
140 83 23083365
140 84 22917543
140 85 23219086
140 86 25913477
140 87 25843177
140 88 27187065
140 89 23970721
140 8 23679405
140 90 25588634
140 91 26055237
140 92 26271737
140 93 23782846
140 94 24970914
140 95 22641368
140 96 23604083
140 97 23317133
140 98 23299776
140 99 25829229
140 9 24223090
141 0 26185568
141 100 25753021
141 101 26830962
141 102 28367596
141 103 24377497
141 104 25158814
141 105 25078115
141 106 21688259
141 107 25234786
141 108 24482759
141 109 25299826
141 10 25602513
141 110 27193595
141 111 29087585
141 112 26858950
141 113 26579039
141 114 27441849
141 115 29066867
141 116 24546038
141 117 24259950
141 118 24157007
141 119 26624987
141 11 24244879
141 120 27626779
141 121 22791503
141 122 23331227
141 123 27163386
141 124 23097276
141 125 25675231
141 126 25244848
141 127 26906278
141 128 25460057
141 129 28182538
141 12 25154716
141 130 26312700
141 131 25785657
141 132 26312993
141 133 26665133
141 134 28384977
141 135 25321293
141 136 26619295
141 137 25414042
141 138 26696235
141 139 24503041
141 13 28781213
141 140 28068826
141 141 25269267
141 142 27651678
141 143 26599408
141 144 26174574
141 145 27394549
141 146 27677853
141 147 24649515
141 148 26181769
141 149 24781698
141 14 27395212
141 150 27119052
141 151 23182666
141 152 27136834
141 153 24730603
141 154 26839220
141 155 22582333
141 156 24090587
141 157 25960626
141 158 28832303
141 159 28050294
141 15 24937855
141 160 26773380
141 161 24168577
141 162 22355241
141 163 26030859
141 164 27085967
141 165 27375585
141 166 24985330
141 167 27480092
141 168 24575117
141 169 27536314
141 16 25526101
141 170 26321326
141 171 27050525
141 172 27689376
141 173 28443345
141 174 29083538
141 175 26163747
141 176 25796551
141 177 29857655
141 178 24622965
141 179 26721987
141 17 25880290
141 180 23827723
141 181 26813571
141 182 25347396
141 183 27009230
141 184 26944553
141 185 28034035
141 186 27787972
141 187 24938558
141 188 23206681
141 189 29747183
141 18 25362052
141 190 29064988
141 191 28591612
141 192 25731367
141 193 28414452
141 194 24480999
141 195 23786924
141 196 28504071
141 197 26160967
141 198 26692344
141 199 24851960
141 19 26080365
141 1 26971145
141 20 29291936
141 21 26339777
141 22 24481896
141 23 28336006
141 24 24658224
141 25 23946221
141 26 28324583
141 27 28846339
141 28 26809734
141 29 27031976
141 2 28459582
141 30 26456499
141 31 27233710
141 32 25862404
141 33 31442673
141 34 26739257
141 35 25999533
141 36 26066109
141 37 25642012
141 38 27224024
141 39 25909916
141 3 28492232
141 40 27523998
141 41 24820642
141 42 23429114
141 43 26039285
141 44 26105458
141 45 24253724
141 46 26238982
141 47 28805132
141 48 22377178
141 49 29477345
141 4 25358559
141 50 25599018
141 51 25485940
141 52 31314682
141 53 24947612
141 54 25715127
141 55 25860043
141 56 25706116
141 57 25894595
141 58 24399721
141 59 25063056
141 5 26382948
141 60 26093652
141 61 27895662
141 62 26438844
141 63 27388933
141 64 28768371
141 65 25602946
141 66 25132249
141 67 23267037
141 68 27065991
141 69 24994642
141 6 27245451
141 70 27846143
141 71 24037186
141 72 22725088
141 73 24926451
141 74 23960495
141 75 28659327
141 76 24549054
141 77 24255417
141 78 28295150
141 79 27184216
141 7 28039474
141 80 26218948
141 81 24623366
141 82 23454774
141 83 25312077
141 84 25931546
141 85 24001111
141 86 28198452
141 87 29211858
141 88 30103863
141 89 26647023
141 8 25607047
141 90 24860873
141 91 26988967
141 92 29181566
141 93 27250159
141 94 27246949
141 95 25190644
141 96 25173111
141 97 24398977
141 98 25307438
141 99 25168947
141 9 26545673
142 0 21291138
142 100 21561163
142 101 23229922
142 102 22294125
142 103 22967304
142 104 20573399
