100 200
25 119 911
25 120 758
25 121 50
25 122 185
25 123 447
25 124 80
25 125 222
25 126 187
25 127 184
25 128 154
25 129 191
25 130 160
25 131 958
25 132 856
25 133 568
25 134 623
25 135 800
25 136 487
25 137 853
25 138 200
25 139 79
25 140 481
25 141 719
25 142 919
25 143 263
25 144 144
25 145 813
25 146 736
25 147 150
25 148 325
25 149 383
25 150 807
25 151 186
25 152 241
25 153 617
25 154 7
25 155 977
25 156 792
25 157 177
25 158 966
25 159 705
25 160 907
25 161 444
25 162 929
25 163 498
25 164 444
25 165 420
25 166 507
25 167 9
25 168 32
25 169 857
25 170 305
25 171 438
25 172 289
25 173 264
25 174 683
25 175 519
25 176 341
25 177 361
25 178 539
25 179 872
25 180 827
25 181 415
25 182 548
25 183 806
25 184 799
25 185 22
25 186 930
25 187 520
25 188 493
25 189 248
25 190 704
25 191 354
25 192 133
25 193 437
25 194 38
25 195 124
25 196 411
25 197 659
25 198 44
25 199 757
26 0 263
26 1 431
26 2 190
26 3 35
26 4 540
26 5 672
26 6 390
26 7 32
26 8 563
26 9 736
26 10 758
26 11 45
26 12 439
26 13 161
26 14 449
26 15 220
26 16 498
26 17 483
26 18 420
26 19 452
26 20 417
26 21 866
26 22 799
26 23 763
26 24 411
26 25 995
26 26 17
26 27 97
26 28 111
26 29 732
26 30 866
26 31 23
26 32 46
26 33 416
26 34 948
26 35 18
26 36 391
26 37 704
26 38 387
26 39 23
26 40 355
26 41 136
26 42 321
26 43 917
26 44 769
26 45 826
26 46 134
26 47 999
26 48 481
26 49 281
26 50 440
26 51 782
26 52 110
26 53 80
26 54 913
26 55 352
26 56 730
26 57 961
26 58 859
26 59 952
26 60 547
26 61 669
26 62 34
26 63 731
26 64 914
26 65 849
26 66 627
26 67 840
26 68 562
26 69 244
26 70 654
26 71 857
26 72 705
26 73 731
26 74 500
26 75 922
26 76 348
26 77 622
26 78 106
26 79 326
26 80 389
26 81 271
26 82 173
26 83 671
26 84 109
26 85 703
26 86 846
26 87 399
26 88 669
26 89 955
26 90 528
26 91 668
26 92 308
26 93 728
26 94 813
26 95 459
26 96 391
26 97 123
26 98 731
26 99 245
26 100 996
26 101 936
26 102 870
26 103 866
26 104 552
26 105 856
26 106 545
26 107 159
26 108 284
26 109 682
26 110 643
26 111 647
26 112 313
26 113 969
26 114 180
26 115 635
26 116 209
26 117 783
26 118 363
26 119 155
26 120 645
26 121 604
26 122 194
26 123 886
26 124 306
26 125 735
26 126 469
26 127 299
26 128 410
26 129 319
26 130 35
26 131 188
26 132 14
26 133 414
26 134 810
26 135 831
26 136 157
26 137 619
26 138 14
26 139 437
26 140 549
26 141 124
26 142 99
26 143 997
26 144 393
26 145 877
26 146 371
26 147 440
26 148 843
26 149 372
26 150 286
26 151 652
26 152 682
26 153 77
26 154 599
26 155 18
26 156 901
26 157 643
26 158 864
26 159 703
26 160 439
26 161 991
26 162 236
26 163 668
26 164 573
26 165 75
26 166 889
26 167 462
26 168 405
26 169 543
26 170 738
26 171 737
26 172 412
26 173 229
26 174 339
26 175 252
26 176 856
26 177 237
26 178 630
26 179 125
26 180 492
26 181 635
26 182 356
26 183 853
26 184 514
26 185 993
26 186 848
26 187 319
26 188 994
26 189 262
26 190 447
26 191 668
26 192 194
26 193 460
26 194 51
26 195 843
26 196 11
26 197 884
26 198 864
26 199 924
27 0 460
27 1 428
27 2 230
27 3 645
27 4 289
27 5 374
27 6 205
27 7 264
27 8 970
27 9 390
27 10 724
27 11 348
27 12 871
27 13 904
27 14 625
27 15 398
27 16 80
27 17 958
27 18 216
27 19 837
27 20 770
27 21 374
27 22 112
27 23 846
27 24 454
27 25 390
27 26 100
27 27 426
27 28 1
27 29 789
27 30 507
27 31 878
27 32 264
27 33 815
27 34 995
27 35 518
27 36 530
27 37 554
27 38 606
27 39 126
27 40 253
27 41 379
27 42 620
27 43 151
27 44 902
27 45 501
27 46 939
27 47 557
27 48 766
27 49 671
27 50 136
27 51 526
27 52 984
27 53 227
27 54 588
27 55 934
27 56 327
27 57 430
27 58 571
27 59 454
27 60 638
27 61 153
27 62 515
27 63 249
27 64 121
27 65 449
27 66 679
27 67 528
27 68 256
27 69 410
27 70 783
27 71 996
27 72 674
27 73 614
27 74 506
27 75 770
27 76 611
27 77 910
27 78 241
27 79 798
27 80 386
27 81 920
27 82 810
27 83 471
27 84 837
27 85 882
27 86 650
27 87 821
27 88 12
27 89 795
27 90 891
27 91 443
27 92 171
27 93 718
27 94 991
27 95 140
27 96 542
27 97 628
27 98 773
27 99 532
27 100 32
27 101 624
27 102 975
27 103 889
27 104 541
27 105 634
27 106 41
27 107 877
27 108 632
27 109 460
27 110 327
27 111 707
27 112 415
27 113 455
27 114 45
27 115 296
27 116 59
27 117 569
27 118 160
27 119 173
27 120 855
27 121 566
27 122 66
27 123 34
27 124 105
27 125 163
27 126 810
27 127 93
27 128 39
27 129 210
27 130 917
27 131 348
27 132 73
27 133 532
27 134 458
27 135 402
27 136 358
27 137 119
27 138 690
27 139 331
27 140 223
27 141 625
27 142 648
27 143 353
27 144 390
27 145 151
27 146 518
27 147 973
27 148 873
27 149 296
27 150 350
27 151 989
27 152 310
27 153 793
27 154 143
27 155 417
27 156 87
27 157 937
27 158 133
27 159 994
27 160 390
27 161 532
27 162 894
27 163 667
27 164 220
27 165 753
27 166 49
27 167 88
27 168 542
27 169 212
27 170 678
27 171 127
27 172 425
27 173 756
27 174 462
27 175 208
27 176 178
27 177 48
27 178 712
27 179 765
27 180 62
27 181 879
27 182 681
27 183 649
27 184 478
27 185 373
27 186 599
27 187 86
27 188 960
27 189 153
27 190 183
27 191 543
27 192 717
27 193 975
27 194 888
27 195 198
27 196 964
27 197 993
27 198 538
27 199 365
28 0 977
28 1 77
28 2 167
28 3 53
28 4 117
28 5 600
28 6 641
28 7 733
28 8 674
28 9 138
28 10 342
28 11 194
28 12 315
28 13 955
28 14 357
28 15 559
28 16 623
28 17 862
28 18 797
28 19 828
28 20 117
28 21 258
28 22 787
28 23 345
28 24 38
28 25 673
28 26 18
28 27 408
28 28 516
28 29 598
28 30 241
28 31 895
28 32 762
28 33 617
28 34 247
28 35 490
28 36 471
28 37 576
28 38 743
28 39 654
28 40 954
28 41 843
28 42 99
28 43 725
28 44 689
28 45 537
28 46 836
28 47 261
28 48 76
28 49 285
28 50 243
28 51 740
28 52 980
28 53 409
28 54 299
28 55 822
28 56 848
28 57 205
28 58 635
28 59 73
28 60 26
28 61 554
28 62 259
28 63 437
28 64 490
28 65 558
28 66 85
28 67 708
28 68 646
28 69 676
28 70 617
28 71 872
28 72 427
28 73 26
28 74 402
28 75 719
28 76 871
28 77 274
28 78 27
28 79 199
28 80 212
28 81 237
28 82 541
28 83 692
28 84 913
28 85 406
28 86 360
28 87 6
28 88 982
28 89 395
28 90 830
28 91 608
28 92 527
28 93 141
28 94 867
28 95 285
28 96 328
28 97 679
28 98 301
28 99 206
28 100 428
28 101 936
28 102 641
28 103 780
28 104 249
28 105 195
28 106 678
28 107 593
28 108 326
28 109 524
28 110 973
28 111 944
28 112 508
28 113 240
28 114 884
28 115 830
28 116 306
28 117 365
28 118 769
28 119 76
28 120 973
28 121 912
28 122 218
28 123 343
28 124 671
28 125 392
28 126 414
28 127 991
28 128 263
28 129 648
28 130 944
28 131 637
28 132 948
28 133 781
28 134 549
28 135 132
28 136 997
28 137 801
28 138 340
28 139 983
28 140 111
28 141 472
28 142 759
28 143 390
28 144 29
28 145 796
28 146 547
28 147 724
28 148 297
28 149 921
28 150 453
28 151 83
28 152 357
28 153 641
28 154 395
28 155 453
28 156 688
28 157 74
28 158 92
28 159 561
28 160 598
28 161 518
28 162 539
28 163 704
28 164 976
28 165 646
28 166 882
28 167 918
28 168 396
28 169 835
28 170 558
28 171 315
28 172 323
28 173 277
28 174 36
28 175 911
28 176 415
28 177 461
28 178 369
28 179 332
28 180 357
28 181 366
28 182 370
28 183 136
28 184 231
28 185 400
28 186 403
28 187 297
28 188 705
28 189 393
28 190 286
28 191 777
28 192 626
28 193 942
28 194 260
28 195 757
28 196 697
28 197 478
28 198 1000
28 199 261
29 0 506
29 1 2
29 2 725
29 3 371
29 4 454
29 5 746
29 6 152
29 7 755
29 8 209
29 9 860
29 10 891
29 11 584
29 12 665
29 13 844
29 14 230
29 15 456
29 16 503
29 17 372
29 18 802
29 19 488
29 20 920
29 21 723
29 22 502
29 23 405
29 24 297
29 25 115
29 26 380
29 27 459
29 28 162
29 29 394
29 30 320
29 31 862
29 32 593
29 33 352
29 34 760
29 35 483
29 36 440
29 37 480
29 38 819
29 39 63
29 40 334
29 41 314
29 42 812
29 43 806
29 44 784
29 45 364
29 46 390
29 47 11
29 48 99
29 49 908
29 50 877
29 51 964
29 52 471
29 53 282
29 54 13
29 55 80
29 56 795
29 57 61
29 58 56
29 59 250
29 60 609
29 61 170
29 62 802
29 63 85
29 64 17
29 65 417
29 66 15
29 67 64
29 68 354
29 69 709
29 70 98
29 71 328
29 72 498
29 73 599
29 74 210
29 75 76
29 76 178
29 77 931
29 78 681
29 79 833
29 80 96
29 81 41
29 82 735
29 83 375
29 84 606
29 85 893
29 86 289
29 87 522
29 88 199
29 89 257
29 90 858
29 91 341
29 92 823
29 93 818
29 94 613
29 95 529
29 96 304
29 97 733
29 98 639
29 99 210
29 100 301
29 101 952
29 102 796
29 103 706
29 104 924
29 105 806
29 106 129
29 107 125
29 108 117
29 109 837
29 110 444
29 111 414
29 112 608
29 113 637
29 114 954
29 115 489
29 116 245
29 117 601
29 118 512
29 119 912
29 120 636
29 121 929
29 122 511
29 123 212
29 124 718
29 125 605
29 126 905
29 127 970
29 128 398
29 129 90
29 130 256
29 131 660
29 132 591
29 133 784
29 134 409
29 135 330
29 136 969
29 137 601
29 138 155
29 139 252
29 140 435
29 141 936
29 142 892
29 143 689
29 144 476
29 145 445
29 146 162
29 147 200
29 148 78
29 149 194
29 150 505
29 151 839
29 152 299
29 153 148
29 154 822
29 155 949
29 156 249
29 157 614
29 158 274
29 159 403
29 160 950
29 161 371
29 162 932
29 163 959
29 164 756
29 165 21
29 166 464
29 167 798
29 168 998
29 169 187
29 170 11
29 171 846
29 172 634
29 173 454
29 174 285
29 175 876
29 176 516
29 177 113
29 178 263
29 179 283
29 180 374
29 181 826
29 182 325
29 183 859
29 184 814
29 185 987
29 186 545
29 187 375
29 188 3
29 189 410
29 190 614
29 191 870
29 192 312
29 193 761
29 194 826
29 195 862
29 196 668
29 197 803
29 198 705
29 199 552
30 0 204
30 1 700
30 2 501
30 3 749
30 4 969
30 5 959
30 6 569
30 7 532
30 8 880
30 9 72
30 10 888
30 11 297
30 12 152
30 13 446
30 14 33
30 15 484
30 16 940
30 17 764
30 18 411
30 19 66
30 20 976
30 21 274
30 22 96
30 23 987
30 24 192
30 25 808
30 26 82
30 27 699
30 28 451
30 29 699
30 30 621
30 31 952
30 32 750
30 33 533
30 34 539
30 35 579
30 36 162
30 37 119
30 38 532
30 39 422
30 40 275
30 41 33
30 42 426
30 43 674
30 44 702
30 45 653
30 46 253
30 47 624
30 48 490
30 49 477
30 50 224
30 51 219
30 52 377
30 53 699
30 54 684
30 55 622
30 56 600
30 57 774
30 58 777
30 59 271
30 60 339
30 61 419
30 62 508
30 63 215
30 64 429
30 65 538
30 66 616
30 67 750
30 68 263
30 69 369
30 70 138
30 71 835
30 72 436
30 73 849
30 74 836
30 75 641
30 76 563
30 77 625
30 78 242
30 79 957
30 80 64
30 81 85
30 82 761
30 83 844
30 84 14
30 85 974
30 86 711
30 87 342
30 88 675
30 89 169
30 90 638
30 91 245
30 92 280
30 93 483
30 94 791
30 95 739
30 96 600
30 97 622
30 98 45
30 99 641
30 100 843
30 101 239
30 102 892
30 103 852
30 104 176
30 105 339
30 106 37
30 107 119
30 108 415
30 109 540
30 110 47
30 111 169
30 112 844
30 113 220
30 114 132
30 115 463
30 116 763
30 117 29
30 118 18
30 119 536
30 120 241
30 121 434
30 122 624
30 123 304
30 124 273
30 125 326
30 126 533
30 127 79
30 128 752
30 129 866
30 130 649
30 131 197
30 132 51
30 133 459
30 134 4
30 135 385
30 136 37
30 137 67
30 138 965
30 139 624
30 140 350
30 141 192
30 142 87
30 143 287
30 144 935
30 145 650
30 146 870
30 147 253
30 148 902
30 149 772
30 150 290
30 151 818
30 152 431
30 153 600
30 154 426
30 155 226
30 156 91
30 157 12
30 158 914
30 159 752
30 160 684
30 161 351
30 162 158
30 163 973
30 164 239
30 165 810
30 166 908
30 167 950
30 168 261
30 169 783
30 170 515
30 171 294
30 172 517
30 173 819
30 174 86
30 175 186
30 176 609
30 177 840
30 178 734
30 179 466
30 180 773
30 181 190
30 182 370
30 183 46
30 184 376
30 185 94
30 186 69
30 187 562
30 188 678
30 189 263
30 190 826
30 191 171
30 192 139
30 193 824
30 194 630
30 195 349
30 196 293
30 197 912
30 198 348
30 199 939
31 0 773
31 1 241
31 2 84
31 3 463
31 4 902
31 5 700
31 6 577
31 7 546
31 8 499
31 9 637
31 10 936
31 11 962
31 12 301
31 13 499
31 14 537
31 15 838
31 16 518
31 17 499
31 18 665
31 19 570
31 20 913
31 21 749
31 22 169
31 23 168
31 24 188
31 25 456
31 26 108
31 27 345
31 28 462
31 29 738
31 30 70
31 31 484
31 32 336
31 33 228
31 34 490
31 35 114
31 36 657
31 37 629
31 38 97
31 39 603
31 40 332
31 41 532
31 42 130
31 43 755
31 44 416
31 45 935
31 46 167
31 47 208
31 48 326
31 49 535
31 50 851
31 51 299
31 52 792
31 53 509
31 54 956
31 55 259
31 56 235
31 57 453
31 58 717
31 59 982
31 60 511
31 61 279
31 62 222
31 63 356
31 64 893
31 65 558
31 66 150
31 67 223
31 68 48
31 69 94
31 70 413
31 71 69
31 72 998
31 73 28
31 74 630
31 75 375
31 76 226
31 77 175
31 78 54
31 79 835
31 80 432
31 81 51
31 82 24
31 83 341
31 84 919
31 85 871
31 86 524
31 87 578
31 88 463
31 89 780
31 90 977
31 91 525
31 92 957
31 93 692
31 94 974
31 95 574
31 96 792
31 97 266
31 98 512
31 99 239
31 100 138
31 101 181
31 102 545
31 103 599
31 104 948
31 105 73
31 106 133
31 107 911
31 108 756
31 109 303
31 110 327
31 111 969
31 112 696
31 113 241
31 114 300
31 115 683
31 116 236
31 117 197
31 118 464
31 119 839
31 120 128
31 121 643
31 122 157
31 123 354
31 124 780
31 125 931
31 126 239
31 127 770
31 128 274
31 129 640
31 130 353
31 131 964
31 132 517
31 133 135
31 134 350
31 135 158
31 136 945
31 137 893
31 138 972
31 139 78
31 140 440
31 141 438
31 142 632
31 143 608
31 144 682
31 145 560
31 146 295
31 147 820
31 148 919
31 149 469
31 150 626
31 151 27
31 152 269
31 153 389
31 154 197
31 155 600
31 156 839
31 157 158
31 158 320
31 159 175
31 160 278
31 161 292
31 162 821
31 163 447
31 164 618
31 165 629
31 166 285
31 167 31
31 168 124
31 169 560
31 170 318
31 171 434
31 172 128
31 173 815
31 174 924
31 175 778
31 176 237
31 177 569
31 178 15
31 179 978
31 180 322
31 181 398
31 182 47
31 183 12
31 184 885
31 185 390
31 186 940
31 187 946
31 188 343
31 189 130
31 190 526
31 191 884
31 192 125
31 193 696
31 194 473
31 195 150
31 196 964
31 197 714
31 198 273
31 199 845
32 0 809
32 1 861
32 2 343
32 3 99
32 4 497
32 5 421
32 6 727
32 7 178
32 8 206
32 9 749
32 10 640
32 11 770
32 12 347
32 13 755
32 14 681
32 15 152
32 16 671
32 17 191
32 18 3
32 19 793
32 20 274
32 21 255
32 22 95
32 23 480
32 24 977
32 25 608
32 26 998
32 27 414
32 28 958
32 29 129
32 30 219
32 31 248
32 32 752
32 33 14
32 34 176
32 35 121
32 36 94
32 37 100
32 38 114
32 39 214
32 40 340
32 41 861
32 42 91
32 43 537
32 44 317
32 45 623
32 46 156
32 47 301
32 48 469
32 49 533
32 50 244
32 51 142
32 52 844
32 53 423
32 54 328
32 55 803
32 56 90
32 57 643
32 58 133
32 59 57
32 60 538
32 61 89
32 62 535
32 63 271
32 64 532
32 65 374
32 66 553
32 67 72
32 68 979
32 69 711
32 70 596
32 71 243
32 72 43
32 73 326
32 74 865
32 75 819
32 76 193
32 77 41
32 78 889
32 79 489
32 80 6
32 81 991
32 82 83
32 83 6
32 84 239
32 85 408
32 86 338
32 87 648
32 88 309
32 89 867
32 90 217
32 91 439
32 92 870
32 93 750
32 94 426
32 95 394
32 96 908
32 97 723
32 98 499
32 99 980
32 100 202
32 101 376
32 102 907
32 103 271
32 104 730
32 105 879
32 106 907
32 107 123
32 108 934
32 109 298
32 110 542
32 111 507
32 112 839
32 113 651
32 114 603
32 115 232
32 116 306
32 117 370
32 118 563
32 119 53
32 120 799
32 121 759
32 122 629
32 123 863
32 124 833
32 125 399
32 126 474
32 127 169
32 128 406
32 129 589
32 130 856
32 131 713
32 132 190
32 133 823
32 134 656
32 135 495
32 136 576
32 137 971
32 138 432
32 139 391
32 140 409
32 141 224
32 142 309
32 143 873
32 144 369
32 145 113
32 146 321
32 147 516
32 148 990
32 149 180
32 150 638
32 151 393
32 152 182
32 153 813
32 154 523
32 155 303
32 156 463
32 157 842
32 158 161
32 159 50
32 160 783
32 161 632
32 162 109
32 163 887
32 164 89
32 165 667
32 166 580
32 167 327
32 168 43
32 169 768
32 170 789
32 171 692
32 172 580
32 173 609
32 174 294
32 175 934
32 176 957
32 177 4
32 178 712
32 179 3
32 180 121
32 181 268
32 182 304
32 183 210
32 184 348
32 185 12
32 186 102
32 187 202
32 188 449
32 189 511
32 190 975
32 191 771
32 192 743
32 193 769
32 194 887
32 195 707
32 196 571
32 197 362
32 198 474
32 199 864
33 0 397
33 1 164
33 2 415
33 3 973
33 4 816
33 5 546
33 6 743
33 7 857
33 8 442
33 9 621
33 10 536
33 11 408
33 12 405
33 13 876
33 14 296
33 15 73
33 16 97
33 17 352
33 18 643
33 19 874
33 20 668
33 21 857
33 22 723
33 23 697
33 24 958
33 25 761
33 26 226
33 27 963
33 28 275
33 29 320
33 30 622
33 31 399
33 32 669
33 33 683
33 34 221
33 35 961
33 36 725
33 37 565
33 38 861
33 39 497
33 40 771
33 41 284
33 42 543
33 43 380
33 44 768
33 45 751
33 46 604
33 47 900
33 48 929
33 49 40
33 50 816
33 51 289
33 52 330
33 53 542
33 54 911
33 55 955
33 56 979
33 57 662
33 58 350
33 59 866
33 60 439
33 61 692
33 62 732
33 63 984
33 64 770
33 65 130
33 66 312
33 67 323
33 68 708
33 69 718
33 70 833
33 71 112
33 72 385
33 73 828
33 74 537
33 75 685
33 76 292
33 77 180
33 78 503
33 79 417
33 80 245
33 81 622
33 82 152
33 83 397
33 84 225
33 85 375
33 86 209
33 87 739
33 88 481
33 89 105
33 90 15
33 91 483
33 92 686
33 93 553
33 94 750
33 95 464
33 96 485
33 97 690
33 98 944
33 99 301
33 100 994
33 101 529
33 102 147
33 103 149
33 104 819
33 105 744
33 106 701
33 107 507
33 108 559
33 109 268
33 110 276
33 111 312
33 112 762
33 113 397
33 114 965
33 115 342
33 116 344
33 117 728
33 118 534
33 119 296
33 120 147
33 121 726
33 122 134
33 123 802
33 124 593
33 125 485
33 126 846
33 127 902
33 128 928
33 129 347
33 130 39
33 131 758
33 132 677
33 133 780
33 134 612
33 135 92
33 136 974
33 137 79
33 138 85
33 139 977
33 140 578
33 141 823
33 142 237
33 143 690
33 144 763
33 145 59
33 146 324
33 147 477
33 148 286
33 149 331
33 150 710
33 151 375
33 152 596
33 153 982
33 154 212
33 155 899
33 156 208
33 157 342
33 158 439
33 159 413
33 160 352
33 161 84
33 162 173
33 163 231
33 164 546
33 165 22
33 166 425
33 167 759
33 168 574
33 169 679
33 170 286
33 171 756
33 172 883
33 173 725
33 174 282
33 175 476
33 176 277
33 177 962
33 178 676
33 179 554
33 180 513
33 181 742
33 182 864
33 183 920
33 184 952
33 185 381
33 186 40
33 187 558
33 188 973
33 189 907
33 190 692
33 191 336
33 192 436
33 193 403
33 194 651
33 195 679
33 196 859
33 197 133
33 198 790
33 199 99
34 0 398
34 1 543
34 2 637
34 3 486
34 4 175
34 5 954
34 6 549
34 7 456
34 8 900
34 9 697
34 10 625
34 11 815
34 12 805
34 13 190
34 14 484
34 15 379
34 16 366
34 17 732
34 18 802
34 19 131
34 20 536
34 21 595
34 22 897
34 23 136
34 24 576
34 25 942
34 26 905
34 27 375
34 28 374
34 29 186
34 30 30
34 31 157
34 32 953
34 33 408
34 34 718
34 35 954
34 36 760
34 37 800
34 38 20
34 39 715
34 40 768
34 41 580
34 42 358
34 43 385
34 44 924
34 45 982
34 46 68
34 47 205
34 48 293
34 49 689
34 50 693
34 51 120
34 52 537
34 53 636
34 54 776
34 55 920
34 56 128
34 57 381
34 58 624
34 59 985
34 60 808
34 61 955
34 62 528
34 63 770
34 64 764
34 65 401
34 66 297
34 67 710
34 68 547
34 69 270
34 70 399
34 71 335
34 72 78
34 73 576
34 74 750
34 75 472
34 76 232
34 77 70
34 78 578
34 79 370
34 80 827
34 81 514
34 82 975
34 83 469
34 84 290
34 85 957
34 86 545
34 87 158
34 88 937
34 89 403
34 90 918
34 91 902
34 92 195
34 93 65
34 94 200
34 95 419
34 96 165
34 97 514
34 98 487
34 99 610
34 100 533
34 101 169
34 102 354
34 103 61
34 104 287
34 105 811
34 106 244
34 107 681
34 108 886
34 109 831
34 110 833
34 111 801
34 112 158
34 113 373
34 114 429
34 115 362
34 116 166
34 117 131
34 118 184
34 119 157
34 120 915
34 121 726
34 122 911
34 123 42
34 124 922
34 125 37
34 126 701
34 127 664
34 128 385
34 129 132
34 130 419
34 131 429
34 132 652
34 133 177
34 134 743
34 135 140
34 136 980
34 137 41
34 138 670
34 139 202
34 140 777
34 141 944
34 142 778
34 143 163
34 144 75
34 145 816
34 146 409
34 147 874
34 148 967
34 149 544
34 150 68
34 151 682
34 152 741
34 153 924
34 154 450
34 155 583
34 156 876
34 157 436
34 158 322
34 159 727
34 160 47
34 161 88
34 162 221
34 163 612
34 164 351
34 165 925
34 166 797
34 167 283
34 168 49
34 169 477
34 170 668
34 171 739
34 172 263
34 173 237
34 174 85
34 175 366
34 176 942
34 177 722
34 178 916
34 179 365
34 180 291
34 181 415
34 182 306
34 183 18
34 184 103
34 185 140
34 186 109
34 187 49
34 188 210
34 189 275
34 190 441
34 191 127
34 192 801
34 193 228
34 194 956
34 195 327
34 196 514
34 197 127
34 198 704
34 199 453
35 0 313
35 1 404
35 2 438
35 3 61
35 4 297
35 5 817
35 6 497
35 7 173
35 8 347
35 9 109
35 10 25
35 11 820
35 12 978
35 13 319
35 14 587
35 15 97
35 16 262
35 17 677
35 18 512
35 19 277
35 20 416
35 21 394
35 22 457
35 23 186
35 24 29
35 25 526
35 26 353
35 27 653
35 28 325
35 29 127
35 30 565
35 31 79
35 32 130
35 33 368
35 34 23
35 35 48
35 36 50
35 37 767
35 38 527
35 39 223
35 40 63
35 41 852
35 42 908
35 43 21
35 44 117
35 45 376
35 46 314
35 47 32
35 48 823
35 49 771
35 50 442
35 51 52
35 52 42
35 53 783
35 54 700
35 55 902
35 56 924
35 57 996
35 58 838
35 59 599
35 60 620
35 61 812
35 62 764
35 63 608
35 64 41
35 65 890
35 66 190
35 67 829
35 68 584
35 69 804
35 70 75
35 71 539
35 72 710
35 73 386
35 74 376
35 75 335
35 76 455
35 77 459
35 78 439
35 79 75
35 80 821
35 81 292
35 82 263
35 83 328
35 84 320
35 85 648
35 86 191
35 87 457
35 88 918
35 89 119
35 90 598
35 91 131
35 92 660
35 93 561
35 94 11
35 95 441
35 96 928
35 97 330
35 98 786
35 99 768
35 100 155
35 101 432
35 102 163
35 103 665
35 104 501
35 105 829
35 106 832
35 107 270
35 108 834
35 109 611
35 110 211
35 111 347
35 112 465
35 113 234
35 114 450
35 115 444
35 116 309
35 117 42
35 118 273
35 119 847
35 120 732
35 121 804
35 122 20
35 123 24
35 124 766
35 125 621
35 126 374
35 127 386
35 128 737
35 129 576
35 130 121
35 131 371
35 132 176
35 133 334
35 134 312
35 135 750
35 136 659
35 137 63
35 138 986
35 139 762
35 140 455
35 141 866
35 142 879
35 143 556
35 144 537
35 145 1
35 146 916
35 147 386
35 148 211
35 149 742
35 150 530
35 151 509
35 152 957
35 153 374
35 154 757
35 155 74
35 156 810
35 157 144
35 158 402
35 159 692
35 160 272
35 161 773
35 162 188
35 163 308
35 164 708
35 165 367
35 166 445
35 167 616
35 168 80
35 169 138
35 170 828
35 171 161
35 172 17
35 173 852
35 174 903
35 175 461
35 176 471
35 177 396
35 178 274
35 179 640
35 180 917
35 181 542
35 182 907
35 183 276
35 184 436
35 185 664
35 186 342
35 187 838
35 188 310
35 189 69
35 190 135
35 191 553
35 192 136
35 193 267
35 194 455
35 195 101
35 196 180
35 197 346
35 198 478
35 199 744
36 0 503
36 1 467
36 2 144
36 3 855
36 4 852
36 5 497
36 6 684
36 7 508
36 8 612
36 9 478
36 10 268
36 11 503
36 12 566
36 13 953
36 14 765
36 15 352
36 16 194
36 17 245
36 18 595
36 19 279
36 20 920
36 21 916
36 22 868
36 23 356
36 24 716
36 25 901
36 26 135
36 27 252
36 28 671
36 29 534
36 30 270
36 31 380
36 32 40
36 33 351
36 34 261
36 35 92
36 36 89
36 37 300
36 38 324
36 39 659
36 40 107
36 41 137
36 42 177
36 43 352
36 44 213
36 45 840
36 46 498
36 47 393
36 48 616
36 49 660
36 50 229
36 51 379
36 52 321
36 53 689
36 54 614
36 55 276
36 56 824
36 57 844
36 58 522
36 59 481
36 60 298
36 61 401
36 62 900
36 63 81
36 64 329
36 65 188
36 66 727
36 67 60
36 68 412
36 69 328
36 70 674
36 71 701
36 72 370
36 73 350
36 74 480
36 75 919
36 76 350
36 77 43
36 78 148
36 79 945
36 80 614
36 81 882
36 82 557
36 83 133
36 84 989
36 85 651
36 86 821
36 87 579
36 88 229
36 89 46
36 90 504
36 91 773
36 92 749
36 93 209
36 94 444
36 95 3
36 96 94
36 97 366
36 98 985
36 99 550
36 100 802
36 101 605
36 102 26
36 103 568
36 104 246
36 105 432
36 106 784
36 107 67
36 108 718
36 109 873
36 110 165
36 111 637
36 112 82
36 113 593
36 114 780
36 115 814
36 116 71
36 117 336
36 118 792
36 119 549
36 120 299
36 121 335
36 122 758
36 123 588
36 124 419
36 125 17
36 126 208
36 127 51
36 128 891
36 129 8
36 130 84
36 131 197
36 132 948
36 133 735
36 134 499
36 135 192
36 136 631
36 137 684
36 138 443
36 139 266
36 140 616
36 141 715
36 142 850
36 143 298
36 144 13
36 145 352
36 146 331
36 147 770
36 148 763
36 149 656
36 150 498
36 151 78
36 152 290
36 153 849
36 154 930
36 155 329
36 156 326
36 157 974
36 158 401
36 159 272
36 160 533
36 161 218
36 162 391
36 163 669
36 164 818
36 165 963
36 166 214
36 167 492
36 168 340
36 169 326
36 170 557
36 171 109
36 172 923
36 173 504
36 174 141
36 175 20
36 176 861
36 177 8
36 178 245
36 179 337
36 180 149
36 181 752
36 182 533
36 183 685
36 184 342
36 185 290
36 186 589
36 187 378
36 188 170
36 189 662
36 190 646
36 191 290
36 192 229
36 193 927
36 194 392
36 195 573
36 196 453
36 197 758
36 198 654
36 199 292
37 0 85
37 1 164
37 2 466
37 3 365
37 4 568
37 5 96
37 6 126
37 7 458
37 8 503
37 9 41
37 10 94
37 11 131
37 12 682
37 13 297
37 14 725
37 15 815
37 16 181
37 17 940
37 18 672
37 19 427
37 20 986
37 21 371
37 22 664
37 23 940
37 24 684
37 25 806
37 26 714
37 27 919
37 28 905
37 29 598
37 30 114
37 31 981
37 32 359
37 33 991
37 34 893
37 35 393
37 36 737
37 37 698
37 38 256
37 39 322
37 40 958
37 41 554
37 42 846
37 43 825
37 44 755
37 45 887
37 46 771
37 47 19
37 48 733
37 49 893
37 50 899
